Fout	Lin	Lout	sono
1.6718485	0.74458259	9.9103909	14.30056
1.6765263	0.9301483	9.9070272	14.30056
1.6765263	1.0348512	9.9103909	14.288217
1.6734078	1.1037941	9.9095497	14.308787
1.6749671	1.161139	9.9103909	14.3417
1.6765263	1.1959326	9.9095497	14.345813
1.6749671	1.2026981	9.9095497	14.333472
1.6796449	1.2004429	9.911232	14.321129
1.6780856	1.2014095	9.9103909	14.296445
1.6780856	1.1978656	9.9103909	14.30056
1.6780856	1.2175176	9.9103909	14.333472
1.6749671	1.2200949	9.9095497	14.296445
1.6780856	1.2171954	9.9103909	14.304673
1.6734078	1.2197727	9.9103909	14.333472
1.6749671	1.2391025	9.9103909	14.366385
1.6734078	1.2246052	9.9103909	14.321129
1.6780856	1.2120408	9.9078684	14.312901
1.6734078	1.2068862	9.911232	14.317016
1.6780856	1.2007651	9.9120731	14.308787
1.6749671	1.2255716	9.9087095	14.329357
1.6749671	1.2233166	9.9103909	14.325244
1.6749671	1.2159067	9.9095497	14.325244
1.6734078	1.2239609	9.911232	14.321129
1.6749671	1.2194506	9.9103909	14.288217
1.6765263	1.2271825	9.9095497	14.325244
1.6734078	1.2097857	9.911232	14.292332
1.6749671	1.2194506	9.9095497	14.296445
1.6765263	1.2229943	9.9103909	14.296445
1.6765263	1.2233166	9.9103909	14.30056
1.6765263	1.1978656	9.9103909	14.292332
1.6765263	1.2030202	9.9095497	14.333472
1.6812042	1.1914223	9.911232	14.333472
1.6780856	1.1972213	9.9120731	14.333472
1.6734078	1.2059197	9.9095497	14.333472
1.6749671	1.2155846	9.9120731	14.312901
1.6702893	1.2239609	9.9103909	14.3417
1.6812042	1.2255716	9.9095497	14.325244
1.6749671	1.2213836	9.911232	14.325244
1.6780856	1.2291155	9.9070272	14.3417
1.6765263	1.2252495	9.9095497	14.3417
1.6765263	1.2358809	9.9087095	14.3417
1.6812042	1.23427	9.9095497	14.317016
1.6765263	1.2278268	9.9103909	14.317016
1.6780856	1.2507004	9.9078684	14.354041
1.6749671	1.236203	9.9087095	14.312901
1.6734078	1.2213836	9.9103909	14.333472
1.6796449	1.2097857	9.9103909	14.358156
1.6796449	1.2120408	9.9078684	14.337585
1.6780856	1.2110744	9.9078684	14.333472
1.6765263	1.2094635	9.9087095	14.325244
1.6796449	1.2088192	9.9095497	14.337585
1.6749671	1.2014095	9.9095497	14.304673
1.6796449	1.2181619	9.9095497	14.321129
1.6749671	1.2255716	9.9087095	14.349928
1.6765263	1.2252495	9.9087095	14.325244
1.6765263	1.2329813	9.911232	14.354041
1.6734078	1.2455457	9.9095497	14.325244
1.6780856	1.2513447	9.9103909	14.354041
1.6765263	1.2468344	9.9103909	14.308787
1.6765263	1.2381359	9.9087095	14.308787
1.6780856	1.2387803	9.9103909	14.304673
1.6765263	1.2316927	9.9078684	14.325244
1.6796449	1.2255716	9.911232	14.333472
1.6780856	1.2271825	9.9087095	14.325244
1.6780856	1.2197727	9.9095497	14.325244
1.6780856	1.2200949	9.9103909	14.325244
1.6749671	1.2094635	9.9103909	14.304673
1.6780856	1.230404	9.9103909	14.333472
1.6749671	1.2268603	9.9103909	14.325244
1.6765263	1.2294376	9.9078684	14.304673
1.6780856	1.2139738	9.9095497	14.317016
1.6765263	1.214296	9.9095497	14.312901
1.6780856	1.2120408	9.9095497	14.288217
1.6734078	1.2191284	9.911232	14.308787
1.6780856	1.226216	9.9103909	14.312901
1.6765263	1.2258939	9.9103909	14.325244
1.6749671	1.2297598	9.9120731	14.279989
1.6765263	1.2400689	9.9103909	14.304673
1.6827635	1.2449014	9.9095497	14.325244
1.6749671	1.2358809	9.9087095	14.325244
1.6734078	1.2336257	9.9103909	14.325244
1.6780856	1.2281489	9.9103909	14.308787
1.6765263	1.2355586	9.9095497	14.333472
1.6780856	1.226216	9.9103909	14.329357
1.6765263	1.2097857	9.9103909	14.296445
1.6734078	1.2094635	9.9103909	14.304673
1.6780856	1.2120408	9.9095497	14.321129
1.6749671	1.2217057	9.9120731	14.308787
1.6749671	1.2097857	9.9103909	14.308787
1.6749671	1.2152624	9.9095497	14.325244
1.6796449	1.2136517	9.9120731	14.30056
1.6734078	1.2297598	9.9103909	14.312901
1.6765263	1.2236387	9.9103909	14.312901
1.6749671	1.2252495	9.9103909	14.321129
1.6796449	1.216229	9.9103909	14.308787
1.6734078	1.2159067	9.9095497	14.329357
1.6765263	1.2326592	9.9095497	14.349928
1.6640522	1.2297598	9.9095497	14.337585
1.66873	1.2336257	9.9103909	14.337585
1.6780856	1.23427	9.9070272	14.354041
1.6765263	1.2297598	9.9103909	14.304673
