Fout	Lin	Lout	sono
1.2118651	0.43272924	-0.035145033	8.602643
1.2134243	0.57480294	0.017828096	8.5697308
1.2149836	0.65405488	0.03128159	8.5944147
1.2212207	0.7014128	-0.0031929866	8.5820723
1.2165428	0.7323404	0.007737976	8.5820723
1.2149836	0.75907993	-0.010760576	8.6232128
1.2149836	0.76681179	0.0018520731	8.602643
1.2149836	0.7658453	-0.012442263	8.5903006
1.2181021	0.77422154	-0.032622501	8.6108704
1.2165428	0.76777828	-0.014123949	8.5820723
1.2134243	0.76648962	-0.014964793	8.5903006
1.2212207	0.76294583	0.0001703865	8.5656166
1.2118651	0.76938909	-0.030940816	8.6067562
1.2118651	0.77551019	-0.025054913	8.5903006
1.2212207	0.77003342	-0.0073972028	8.5615025
1.2181021	0.77067775	-0.013283106	8.5820723
1.2134243	0.77712101	0.033804119	8.6108704
1.2134243	0.78324211	0.020350626	8.5903006
1.22278	0.77873182	-0.01664648	8.5615025
1.2118651	0.78002048	0.0052154465	8.5779581
1.2181021	0.78614157	-0.030099971	8.5944147
1.2165428	0.77003342	-0.0090788892	8.5615025
1.2165428	0.76520097	-0.029259128	8.5779581
1.2181021	0.77873182	-0.0048746732	8.6108704
1.2134243	0.7745437	-0.0015113001	8.5697308
1.2149836	0.77325505	0.0035337596	8.5944147
1.2118651	0.76487881	-0.035145033	8.5779581
1.2212207	0.76359016	0.043053396	8.5697308
1.2165428	0.77228856	0.0094196629	8.5820723
1.2212207	0.77132207	0.075005442	8.602643
1.2165428	0.77228856	0.011942193	8.5820723
1.2149836	0.77840966	-0.0031929866	8.5903006
1.2134243	0.78485292	-0.048598524	8.6190987
1.2196614	0.78356427	-0.012442263	8.5903006
1.2149836	0.79612863	-0.0023521434	8.6067562
1.2134243	0.79194051	-0.015805636	8.5944147
1.2134243	0.78710806	0.0060562897	8.5820723
1.2087466	0.78936321	0.023713998	8.6108704
1.2149836	0.77840966	-0.00067045673	8.5738449
1.2134243	0.77293289	-0.021691538	8.5861864
1.2149836	0.76616746	-0.0031929866	8.5779581
1.2149836	0.77035558	-0.00067045673	8.5944147
1.2181021	0.77518803	0.0035337596	8.5944147
1.2165428	0.77325505	-0.041030932	8.5697308
1.2040688	0.77937615	0.014464723	8.5985289
1.2181021	0.77164423	0.0043746028	8.5615025
1.2165428	0.78388643	0.0043746028	8.6232128
1.2134243	0.7990281	-0.0023521434	8.6232128
1.2181021	0.78710806	0.015305566	8.5820723
1.2165428	0.77905399	0.011942193	8.5779581
1.2165428	0.77969831	0.0035337596	8.5738449
1.2149836	0.77712101	0.0068971328	8.6108704
1.2087466	0.77518803	0.021191468	8.5738449
1.2181021	0.77422154	0.037167493	8.5738449
1.2118651	0.78034264	-0.0065563596	8.5903006
1.2196614	0.77422154	-0.018328166	8.5820723
1.2118651	0.77712101	-0.0031929866	8.6067562
