Fout	Lin	Lout	sono
1.5767332	0.74071664	11.286865	19.089281
1.575174	1.0863973	11.286865	19.142763
1.5720555	1.2883934	11.288547	19.101624
1.5736147	1.4050164	11.286865	19.101624
1.5689369	1.4804026	11.288547	19.072824
1.5767332	1.5139076	11.286865	19.097509
1.5767332	1.550312	11.286865	19.097509
1.5767332	1.5644872	11.286865	19.072824
1.5845296	1.5731856	11.286865	19.076939
1.575174	1.5796288	11.286024	19.101624
1.5736147	1.5760851	11.286024	19.109852
1.5736147	1.5741521	11.288547	19.093395
1.5736147	1.5773737	11.286024	19.081053
1.5689369	1.58575	11.286024	19.101624
1.5767332	1.5967035	11.287705	19.097509
1.575174	1.589938	11.286024	19.076939
1.5704962	1.6015359	11.288547	19.068712
1.5782925	1.5915489	11.287705	19.109852
1.5704962	1.6005695	11.284343	19.113964
1.575174	1.5954149	11.287705	19.085167
1.5704962	1.5989586	11.287705	19.093395
1.5720555	1.6076571	11.286865	19.081053
1.575174	1.6057241	11.285184	19.089281
1.5673777	1.6124895	11.286865	19.097509
1.5704962	1.5909046	11.287705	19.068712
1.5704962	1.58575	11.288547	19.076939
1.5658183	1.5889716	11.287705	19.085167
1.5720555	1.5757629	11.286865	19.072824
1.5704962	1.5693196	11.284343	19.076939
1.5736147	1.5786624	11.288547	19.122192
1.5767332	1.5905824	11.286024	19.11808
1.5673777	1.59767	11.288547	19.093395
1.5673777	1.5860721	11.287705	19.093395
1.5673777	1.5883273	11.286865	19.097509
1.5689369	1.5999252	11.286865	19.113964
1.575174	1.6002473	11.287705	19.11808
1.5767332	1.6025025	11.286865	19.122192
1.5736147	1.589938	11.286865	19.085167
1.5689369	1.6018581	11.287705	19.097509
1.5736147	1.593804	11.286865	19.076939
1.5689369	1.5805954	11.286865	19.064596
1.575174	1.5847834	11.286865	19.081053
1.575174	1.5967035	11.289389	19.072824
1.5782925	1.5873607	11.286024	19.076939
1.5736147	1.5925153	11.286865	19.105738
1.5720555	1.5921932	11.287705	19.109852
1.5673777	1.6018581	11.286024	19.093395
1.5689369	1.5860721	11.286865	19.064596
1.5704962	1.5728635	11.286865	19.081053
1.5704962	1.5847834	11.287705	19.068712
1.5689369	1.5760851	11.287705	19.068712
1.5704962	1.5912267	11.288547	19.093395
1.5704962	1.5870386	11.286024	19.081053
1.5689369	1.5841391	11.286024	19.093395
