Fout	Lin	Lout	sono
1.7887934	0.47589901	-0.013283106	13.609404
1.7809972	0.74619341	-0.0031929866	13.613517
1.7778785	0.92241639	0.10443496	13.62586
1.7825564	1.0177766	-0.01916901	13.613517
1.7872342	1.078021	-0.013283106	13.592948
1.7809972	1.1163584	-0.0073972028	13.638202
1.7809972	1.1450309	-0.025895756	13.634088
1.7872342	1.161139	-0.0073972028	13.617632
1.7903527	1.1656493	0.013623879	13.629973
1.7887934	1.1643606	-0.0048746732	13.638202
1.7872342	1.1566287	0.015305566	13.613517
1.7856749	1.1624277	-0.0082380464	13.62586
1.7825564	1.1669379	0.084254712	13.62586
1.7809972	1.1627499	-0.022532383	13.609404
1.7841157	1.161139	0.016987253	13.621745
1.7887934	1.1646829	0.011942193	13.617632
1.7841157	1.1659715	-0.010760576	13.638202
1.7825564	1.1688709	0.030440746	13.617632
1.7856749	1.1669379	0.010260507	13.62586
1.7825564	1.1749921	-0.0057155164	13.613517
1.7887934	1.1869121	0.10359412	13.621745
1.7887934	1.1766028	-0.026736598	13.597061
1.7841157	1.1659715	0.0001703865	13.613517
1.7778785	1.1698375	-0.01160142	13.609404
1.7825564	1.1672602	-0.0065563596	13.605289
1.7794378	1.1762807	-0.021691538	13.650544
1.7778785	1.1769251	-0.012442263	13.650544
1.7841157	1.1714482	0.021191468	13.629973
1.7825564	1.1614612	0.029599901	13.605289
1.7872342	1.1708039	0.0018520731	13.605289
1.7856749	1.165005	-0.01664648	13.617632
1.7825564	1.1601726	0.027077371	13.588833
1.7841157	1.153085	0.0035337596	13.597061
1.7856749	1.1640385	-0.19070102	13.617632
1.7841157	1.1604947	0.018668938	13.617632
1.7887934	1.1704818	-0.012442263	13.634088
1.7794378	1.1637163	-0.01160142	13.609404
1.7841157	1.1791801	-0.017487323	13.621745
1.7809972	1.1685488	0.010260507	13.597061
1.7809972	1.1772472	-0.00067045673	13.617632
1.7872342	1.1824018	-0.025895756	13.646429
1.7887934	1.1749921	0.01110135	13.617632
1.7841157	1.1727369	0.0035337596	13.638202
1.7809972	1.1637163	-0.0065563596	13.601176
1.7856749	1.1691931	-0.010760576	13.634088
1.7872342	1.1704818	-0.0073972028	13.629973
1.7856749	1.1685488	0.016987253	13.634088
1.7809972	1.1637163	-0.0048746732	13.609404
1.7856749	1.1595283	-0.0065563596	13.601176
1.7841157	1.161139	-0.0073972028	13.609404
1.7778785	1.163072	-0.018328166	13.638202
1.7841157	1.1598504	0.063233636	13.613517
1.7856749	1.1688709	-0.015805636	13.634088
1.7841157	1.1766028	-0.025895756	13.629973
1.7825564	1.1824018	0.075005442	13.613517
1.7841157	1.1743478	-0.014123949	13.597061
1.7794378	1.1766028	-0.0065563596	13.605289
1.7825564	1.1598504	0.0001703865	13.592948
1.7794378	1.1746699	0.0026929164	13.658772
1.7856749	1.1746699	-0.0082380464	13.638202
1.7809972	1.1756364	-0.025895756	13.617632
1.7872342	1.1766028	0.0010112298	13.629973
1.7872342	1.1817575	-0.0031929866	13.642316
1.7841157	1.1801467	-0.030940816	13.629973
1.7856749	1.1804688	0.059029419	13.62586
1.7825564	1.1685488	0.0085788192	13.613517
1.7825564	1.161139	0.028759057	13.629973
1.7825564	1.1646829	-0.0040338296	13.638202
1.7903527	1.1711261	0.0085788192	13.613517
1.7778785	1.1817575	-0.0099197328	13.617632
1.7872342	1.1840127	0.0060562897	13.634088
1.7856749	1.1872343	-0.021691538	13.62586
1.7825564	1.1956105	0.040530864	13.642316
1.7872342	1.18659	-0.0065563596	13.617632
1.7841157	1.1869121	0.0035337596	13.609404
1.7809972	1.1798245	0.11704761	13.609404
1.7809972	1.1804688	0.0052154465	13.646429
1.7825564	1.1756364	-0.069619603	13.634088
1.7809972	1.1675823	0.0035337596	13.629973
1.7809972	1.1540514	-0.028418286	13.621745
1.7872342	1.1575953	0.012783037	13.605289
1.7872342	1.1685488	-0.022532383	13.638202
1.7763193	1.1766028	-0.0023521434	13.629973
1.7825564	1.1675823	0.013623879	13.613517
1.7809972	1.1785358	-0.020850696	13.621745
1.7841157	1.1766028	0.018668938	13.621745
1.7934712	1.1704818	-0.0099197328	13.629973
1.7856749	1.1801467	0.011942193	13.629973
1.7856749	1.1801467	0.028759057	13.617632
1.7825564	1.1882007	-0.010760576	13.62586
1.7872342	1.1714482	0.014464723	13.580605
1.7841157	1.1730591	-0.033463344	13.601176
1.7825564	1.165005	0.0043746028	13.613517
1.7825564	1.1617833	0.0068971328	13.621745
1.7856749	1.1679045	0.0068971328	13.650544
1.7825564	1.1685488	0.0094196629	13.634088
1.7809972	1.1659715	-0.038508404	13.642316
1.7856749	1.1563066	-0.014123949	13.601176
1.7794378	1.1640385	-0.01916901	13.613517
1.7841157	1.1643606	-0.0082380464	13.580605
1.7887934	1.1669379	0.01110135	13.617632
1.7825564	1.1669379	0.032122433	13.609404
1.7809972	1.1708039	0.014464723	13.650544
1.7825564	1.1785358	0.019509783	13.621745
1.7903527	1.1679045	0.011942193	13.601176
1.7856749	1.1740255	-0.0015113001	13.613517
1.7809972	1.18659	0.0001703865	13.634088
1.7794378	1.1737034	-0.023373226	13.588833
1.7887934	1.1704818	-0.025054913	13.621745
1.7856749	1.1708039	-0.0057155164	13.62586
1.7825564	1.1601726	0.0018520731	13.629973
1.7825564	1.1543736	-0.20499536	13.617632
1.7841157	1.163072	0.0094196629	13.634088
1.7872342	1.1479304	-0.0057155164	13.58472
1.7763193	1.1669379	-0.017487323	13.629973
1.7856749	1.1659715	-0.013283106	13.613517
1.77476	1.1672602	-0.024214068	13.609404
1.7903527	1.1801467	-0.00067045673	13.642316
1.7825564	1.1753142	-0.0073972028	13.646429
1.7872342	1.1782137	-0.0023521434	13.642316
1.7856749	1.1872343	0.01110135	13.629973
1.7794378	1.1785358	-0.013283106	13.613517
1.7841157	1.1704818	0.0018520731	13.601176
1.7872342	1.1737034	-0.00067045673	13.609404
1.7841157	1.1691931	0.0026929164	13.592948
1.7825564	1.1904559	-0.041871779	13.642316
1.7872342	1.1791801	0.014464723	13.642316
1.7872342	1.1708039	0.01110135	13.617632
1.7856749	1.1601726	0.0043746028	13.605289
1.7825564	1.1704818	0.014464723	13.646429
1.7778785	1.1659715	0.0094196629	13.629973
1.7825564	1.1698375	-0.01916901	13.629973
1.7794378	1.1720926	0.048939295	13.62586
1.7856749	1.1811131	-0.021691538	13.62586
1.7841157	1.1817575	-0.0015113001	13.650544
1.7841157	1.1778915	-0.0057155164	13.629973
1.7872342	1.1717705	-0.013283106	13.613517
1.7903527	1.1714482	0.095185675	13.62586
1.7841157	1.1795024	-0.021691538	13.638202
1.7778785	1.1785358	-0.01916901	13.621745
1.7856749	1.1762807	-0.0048746732	13.629973
1.7841157	1.1724148	0.0094196629	13.597061
1.7887934	1.1704818	0.015305566	13.658772
1.7841157	1.1717705	-0.012442263	13.62586
1.7841157	1.1691931	0.0001703865	13.62586
1.7809972	1.1743478	0.0010112298	13.629973
1.7841157	1.1785358	-0.020850696	13.650544
1.7809972	1.1698375	-0.0048746732	13.609404
1.7856749	1.1637163	0.01110135	13.621745
1.7841157	1.1579174	0.034644961	13.597061
1.7841157	1.1682266	0.010260507	13.658772
1.7825564	1.1769251	0.012783037	13.634088
1.7856749	1.1753142	0.0026929164	13.629973
1.7825564	1.1711261	0.16245314	13.609404
1.7778785	1.1695153	-0.028418286	13.62586
1.7778785	1.1817575	-0.030940816	13.617632
1.7825564	1.1733812	-0.0082380464	13.605289
1.7872342	1.1646829	-0.015805636	13.588833
1.7809972	1.1614612	0.050620981	13.629973
1.7809972	1.1617833	-0.01664648	13.605289
1.7825564	1.1517963	0.0001703865	13.597061
1.7856749	1.1566287	-0.01160142	13.601176
1.7763193	1.1543736	-0.0031929866	13.638202
1.7856749	1.153085	-0.0015113001	13.613517
1.7887934	1.1527628	-0.00067045673	13.621745
1.7856749	1.1595283	-0.0040338296	13.617632
1.7841157	1.1572731	0.013623879	13.617632
1.7825564	1.1662936	-0.022532383	13.613517
1.7841157	1.1669379	0.0094196629	13.621745
1.7778785	1.1604947	0.0010112298	13.605289
1.7856749	1.1743478	0.0026929164	13.650544
1.7825564	1.1730591	0.021191468	13.617632
1.7809972	1.1753142	-0.010760576	13.609404
1.7809972	1.1817575	-0.0023521434	13.634088
1.7841157	1.1698375	0.016987253	13.629973
1.7856749	1.1685488	-0.021691538	13.621745
1.7809972	1.1743478	-0.0057155164	13.629973
1.7856749	1.1746699	0.0094196629	13.617632
1.7825564	1.1669379	0.0043746028	13.621745
1.7841157	1.1672602	0.081732184	13.634088
1.7825564	1.1698375	0.010260507	13.629973
1.7841157	1.1737034	-0.01916901	13.642316
1.7841157	1.1746699	0.0052154465	13.638202
1.7825564	1.1688709	0.013623879	13.617632
1.7825564	1.1682266	0.011942193	13.613517
