Fout	Lin	Lout	sono
1.7778785	0.67112952	-0.00067045673	19.150991
1.7732008	1.050315	-0.028418286	19.183905
1.7778785	1.2651976	0.0001703865	19.183905
1.77476	1.3927742	0.041371711	19.192133
1.7794378	1.4626837	0.019509783	19.146877
1.7794378	1.5145519	-0.0057155164	19.163334
1.7841157	1.5519228	-0.0057155164	19.175676
1.7825564	1.5699639	-0.0031929866	19.196245
1.7716415	1.5847834	-0.024214068	19.163334
1.7809972	1.5873607	0.034644961	19.150991
1.7856749	1.5902603	0.0052154465	19.15922
1.7856749	1.5921932	-0.015805636	19.155106
1.7887934	1.6012138	0.012783037	19.175676
1.7841157	1.6176441	-0.025895756	19.208588
1.7809972	1.6144224	0.016987253	19.175676
1.7825564	1.613456	-0.025054913	19.134537
1.7809972	1.6092678	0.024554841	19.15922
1.7794378	1.6070127	-0.014964793	19.146877
1.7825564	1.5983143	-0.0073972028	19.175676
1.7841157	1.59767	0.011942193	19.17156
1.7794378	1.5944483	0.037167493	19.163334
1.7809972	1.5983143	0.028759057	19.188017
1.7856749	1.5960592	-0.037667561	19.188017
1.7809972	1.5921932	-0.0099197328	19.142763
1.7841157	1.6041132	-0.0031929866	19.175676
1.7794378	1.615389	-0.0090788892	19.175676
1.7794378	1.6041132	-0.020850696	19.17156
1.7778785	1.6044354	-0.023373226	19.17156
1.7809972	1.6157111	-0.0065563596	19.188017
1.77476	1.6118451	0.0060562897	19.175676
1.7763193	1.6157111	-0.024214068	19.196245
1.7825564	1.615389	0.0052154465	19.155106
1.7825564	1.6050798	0.0018520731	19.142763
1.7809972	1.6054019	-0.0057155164	19.150991
1.7825564	1.6037911	0.029599901	19.155106
1.7778785	1.5947706	-0.013283106	19.155106
1.7778785	1.5909046	0.017828096	19.167448
1.7794378	1.5880051	-0.014123949	19.175676
1.77476	1.5892937	-0.023373226	19.163334
1.7856749	1.5822061	0.0018520731	19.134537
1.77476	1.5892937	-0.028418286	19.17156
1.7825564	1.5867164	-0.0073972028	19.155106
1.7794378	1.591871	-0.030099971	19.15922
1.7872342	1.5986365	0.0085788192	19.167448
1.7887934	1.6021802	0.0001703865	19.179789
1.7903527	1.6008916	-0.0057155164	19.183905
1.7887934	1.6079792	0.023713998	19.179789
1.7934712	1.6005695	0.0060562897	19.155106
1.7856749	1.6047575	-0.010760576	19.155106
1.7965899	1.5996029	-0.0099197328	19.155106
1.7903527	1.5909046	-0.015805636	19.134537
1.7950305	1.5934819	-0.017487323	19.17156
1.7950305	1.6102344	-0.00067045673	19.196245
1.7934712	1.6021802	-0.025895756	19.183905
1.791912	1.6005695	-0.01916901	19.163334
1.7887934	1.5941262	0.0001703865	19.163334
1.7981491	1.5934819	-0.0015113001	19.17156
1.8028269	1.5925153	0.012783037	19.175676
1.8012676	1.5954149	0.0026929164	19.150991
1.7981491	1.5931597	-0.010760576	19.150991
1.7997084	1.5989586	0.15152219	19.175676
1.7950305	1.6028246	-0.01160142	19.179789
1.7965899	1.6060462	-0.014123949	19.150991
1.7950305	1.6141003	0.016987253	19.163334
1.7997084	1.6063684	-0.0065563596	19.142763
1.8028269	1.6050798	-0.020850696	19.138649
1.8012676	1.6025025	-0.0073972028	19.142763
1.8012676	1.6028246	-0.0090788892	19.138649
1.8012676	1.5979922	0.04221255	19.150991
1.7965899	1.5999252	0.0010112298	19.175676
1.7965899	1.6002473	0.0052154465	19.175676
1.8012676	1.5892937	0.17170243	19.15922
1.7997084	1.6008916	-0.018328166	19.200359
1.7934712	1.591871	0.0026929164	19.163334
1.8012676	1.5896159	0.010260507	19.17156
1.7981491	1.5883273	0.013623879	19.150991
1.7965899	1.5941262	0.0026929164	19.192133
1.8043861	1.5999252	-0.017487323	19.163334
1.8012676	1.593804	-0.012442263	19.146877
1.8012676	1.6031468	0.0001703865	19.175676
1.7997084	1.6137781	-0.014964793	19.188017
1.8028269	1.6160333	0.062392794	19.15922
1.8059454	1.6086235	0.012783037	19.15922
1.7997084	1.6089457	-0.034304187	19.155106
1.8043861	1.6070127	0.0018520731	19.15922
1.8075047	1.6008916	0.0026929164	19.17156
1.8059454	1.6002473	-0.033463344	19.175676
1.8043861	1.6031468	-0.0065563596	19.179789
1.8012676	1.6057241	-0.0048746732	19.17156
1.8028269	1.6037911	0.090981461	19.150991
1.8028269	1.6105565	-0.017487323	19.150991
1.7981491	1.6208657	-0.0073972028	19.167448
1.8059454	1.615389	0.010260507	19.15922
1.8059454	1.5996029	-0.028418286	19.146877
1.8012676	1.6028246	0.080050498	19.175676
1.8059454	1.6066905	-0.0015113001	19.175676
1.8028269	1.6031468	-0.024214068	19.138649
1.8090639	1.6028246	-0.0057155164	19.150991
1.8028269	1.6025025	0.007737976	19.130421
1.7997084	1.6066905	-0.013283106	19.15922
1.8012676	1.6150668	-0.010760576	19.15922
1.8043861	1.6131338	-0.037667561	19.15922
1.8028269	1.6083014	0.15068135	19.17156
1.8043861	1.611523	-0.014964793	19.212702
1.8028269	1.6099122	0.0052154465	19.179789
1.7965899	1.5902603	0.0043746028	19.15922
1.8059454	1.5979922	-0.0065563596	19.175676
1.8028269	1.6002473	0.0010112298	19.179789
1.8106232	1.6131338	-0.0057155164	19.183905
1.8012676	1.6083014	-0.018328166	19.163334
1.8043861	1.6018581	0.012783037	19.163334
1.8012676	1.6002473	-0.0057155164	19.167448
1.8075047	1.6028246	0.0094196629	19.15922
1.8012676	1.6086235	-0.0065563596	19.188017
1.8043861	1.617322	0.01614641	19.167448
1.8043861	1.6099122	-0.0057155164	19.17156
1.7997084	1.5973479	-0.0015113001	19.134537
1.8043861	1.59767	-0.01160142	19.150991
1.8028269	1.5944483	-0.0065563596	19.163334
1.7997084	1.5947706	0.0018520731	19.17156
1.8012676	1.5915489	0.0068971328	19.163334
1.8075047	1.5963813	-0.014964793	19.188017
1.8012676	1.6037911	-0.039349247	19.183905
1.8090639	1.5992808	-0.0015113001	19.142763
1.8059454	1.6041132	-0.01664648	19.155106
1.8059454	1.5992808	0.032963276	19.146877
1.8012676	1.6044354	-0.027577441	19.188017
1.8075047	1.6025025	0.0052154465	19.17156
1.7997084	1.6047575	-0.014964793	19.15922
1.8012676	1.6025025	-0.0073972028	19.163334
1.7997084	1.6112008	0.026236527	19.196245
1.7997084	1.6169997	-0.030099971	19.183905
1.8012676	1.611523	-0.0073972028	19.138649
1.8012676	1.6070127	0.0068971328	19.130421
1.8028269	1.6015359	0.0094196629	19.142763
1.8012676	1.6037911	0.0010112298	19.150991
1.7997084	1.593804	-0.030099971	19.15922
1.8059454	1.5873607	0.0026929164	19.15922
1.8075047	1.5886494	-0.0090788892	19.15922
1.8028269	1.5880051	0.0060562897	19.155106
1.8028269	1.589938	-0.0023521434	19.150991
1.8028269	1.59767	0.024554841	19.175676
1.8012676	1.5960592	0.010260507	19.146877
1.7997084	1.593804	-0.0015113001	19.150991
1.7981491	1.6012138	-0.014964793	19.17156
1.8043861	1.6005695	-0.0065563596	19.167448
1.8075047	1.6095901	-0.0073972028	19.179789
1.8028269	1.6070127	-0.0099197328	19.167448
1.8059454	1.6112008	0.059029419	19.142763
1.8028269	1.6021802	-0.0073972028	19.155106
1.7981491	1.5905824	-0.0057155164	19.146877
1.8059454	1.6018581	0.026236527	19.175676
1.8028269	1.5902603	0.021191468	19.150991
1.8012676	1.5963813	0.0018520731	19.200359
1.8075047	1.6012138	-0.0048746732	19.196245
1.8043861	1.59767	0.0052154465	19.175676
1.8028269	1.6012138	-0.0048746732	19.15922
1.8059454	1.5963813	-0.01160142	19.17156
1.8059454	1.5931597	-0.00067045673	19.142763
1.8075047	1.6002473	0.020350626	19.17156
1.7997084	1.6076571	-0.0057155164	19.179789
1.8059454	1.6015359	-0.0023521434	19.15922
1.8090639	1.6002473	-0.021691538	19.167448
1.8075047	1.593804	0.030440746	19.146877
1.8090639	1.5992808	0.007737976	19.146877
1.8028269	1.5983143	-0.030099971	19.167448
1.8012676	1.617322	-0.021691538	19.179789
1.8090639	1.6160333	-0.010760576	19.155106
1.8012676	1.6121674	-0.0015113001	19.163334
1.8012676	1.6025025	0.10863917	19.142763
1.8012676	1.5928376	-0.025054913	19.15922
1.8043861	1.5947706	0.022032311	19.15922
1.8106232	1.5925153	0.11957014	19.167448
1.8059454	1.5950927	0.0001703865	19.163334
1.7981491	1.5954149	-0.010760576	19.146877
1.8028269	1.6002473	-0.010760576	19.17156
1.8059454	1.6008916	-0.0040338296	19.188017
1.7981491	1.6108787	0.0068971328	19.179789
1.8028269	1.6047575	-0.0031929866	19.15922
1.8012676	1.6057241	0.023713998	19.167448
1.8012676	1.59767	0.012783037	19.17156
1.8059454	1.6057241	-0.025895756	19.183905
1.8028269	1.6086235	0.0043746028	19.155106
1.8043861	1.6147447	-0.0073972028	19.179789
1.8059454	1.6044354	0.013623879	19.134537
1.8028269	1.6041132	-0.015805636	19.167448
1.8012676	1.6041132	-0.020850696	19.188017
1.7997084	1.6105565	-0.032622501	19.175676
1.7981491	1.6050798	-0.018328166	19.17156
1.8075047	1.5941262	-0.022532383	19.138649
1.8012676	1.6102344	0.096026525	19.183905
1.8012676	1.5979922	-0.0057155164	19.150991
1.8012676	1.6005695	0.028759057	19.150991
1.8059454	1.6021802	0.007737976	19.167448
1.8012676	1.6092678	-0.00067045673	19.200359
1.8059454	1.6060462	-0.0031929866	19.183905
1.8028269	1.6025025	0.013623879	19.15922
1.8012676	1.6054019	-0.0082380464	19.163334
1.8043861	1.6015359	0.022873154	19.163334
1.8075047	1.5909046	-0.014123949	19.142763
1.8106232	1.6021802	0.048098456	19.150991
1.8075047	1.5950927	0.0043746028	19.167448
1.8043861	1.587683	0.0010112298	19.146877
1.7997084	1.5954149	-0.010760576	19.200359
1.7997084	1.5905824	-0.022532383	19.167448
1.8028269	1.5941262	0.0085788192	19.183905
1.7965899	1.5992808	-0.0065563596	19.179789
1.8028269	1.5983143	-0.01664648	19.167448
1.7981491	1.6034689	-0.0082380464	19.188017
1.8075047	1.6057241	-0.01664648	19.179789
1.8059454	1.6131338	-0.017487323	19.196245
1.8028269	1.6150668	-0.0031929866	19.204473
1.8028269	1.6147447	-0.0023521434	19.192133
1.7997084	1.6224766	0.027077371	19.196245
1.7997084	1.6150668	-0.0057155164	19.163334
1.8075047	1.6182884	-0.0048746732	19.216816
1.7997084	1.6095901	0.012783037	19.146877
1.8075047	1.6076571	-0.0082380464	19.146877
1.8043861	1.6076571	0.0052154465	19.183905
1.8043861	1.6028246	0.0018520731	19.196245
1.8028269	1.6054019	-0.0065563596	19.200359
1.8012676	1.6060462	-0.0040338296	19.15922
1.8059454	1.6018581	0.0085788192	19.175676
1.8059454	1.5905824	-0.021691538	19.142763
1.8012676	1.5883273	-0.012442263	19.146877
1.8059454	1.5822061	0.0060562897	19.150991
1.7981491	1.6008916	0.010260507	19.188017
1.8059454	1.6034689	0.010260507	19.175676
1.8028269	1.6211879	-0.042712618	19.204473
1.8012676	1.6144224	0.0026929164	19.15922
1.8012676	1.6041132	-0.00067045673	19.167448
1.7997084	1.6034689	0.041371711	19.130421
1.8106232	1.5944483	-0.014123949	19.138649
1.8090639	1.59767	-0.022532383	19.142763
1.8012676	1.6008916	-0.0040338296	19.15922
1.8043861	1.6018581	-0.01916901	19.150991
1.8059454	1.5967035	0.0052154465	19.146877
1.8012676	1.6015359	-0.017487323	19.163334
1.8012676	1.6005695	-0.0031929866	19.192133
1.7997084	1.6034689	-0.00067045673	19.179789
1.8059454	1.6037911	0.007737976	19.167448
1.8012676	1.5986365	0.035485804	19.146877
1.7997084	1.6034689	-0.018328166	19.167448
