Fout	Lin	Lout	sono
1.827775	0.64664513	-0.025054913	18.714905
1.8199787	1.0142328	-0.023373226	18.714905
1.8246565	1.2458678	-0.01916901	18.723133
1.8230972	1.3676455	-0.0057155164	18.719019
1.827775	1.4452869	0.022032311	18.69845
1.8230972	1.4974773	0.0060562897	18.706676
1.8293343	1.5168071	0.0052154465	18.673765
1.8308936	1.5406471	-0.024214068	18.731361
1.8308936	1.5409693	-0.0015113001	18.723133
1.8262157	1.5545001	0.10527579	18.735476
1.8308936	1.5493455	0.021191468	18.710791
1.8293343	1.5570774	-0.014964793	18.747818
1.8308936	1.5487012	0.014464723	18.686106
1.8199787	1.5583661	-0.024214068	18.702562
1.8293343	1.5728635	-0.017487323	18.714905
1.8293343	1.5631986	-0.01664648	18.681993
1.8262157	1.5747964	-0.014123949	18.747818
1.8293343	1.5805954	0.058188573	18.731361
1.8308936	1.5699639	-0.0040338296	18.694334
1.8246565	1.5741521	0.017828096	18.756046
1.8308936	1.583817	0.014464723	18.723133
1.8308936	1.5635207	0.022032311	18.681993
1.8293343	1.5593326	0.022032311	18.686106
1.8184195	1.5609434	-0.017487323	18.686106
1.8324529	1.5615877	-0.0048746732	18.69845
1.827775	1.5625542	0.023713998	18.69845
1.821538	1.5567553	-0.018328166	18.694334
1.827775	1.5474125	0.0068971328	18.681993
1.827775	1.5474125	-0.022532383	18.694334
1.8262157	1.5512785	-0.0015113001	18.706676
1.827775	1.5406471	0.084254712	18.677879
1.8324529	1.5506341	-0.0015113001	18.710791
1.8308936	1.5551444	0.0026929164	18.710791
1.8308936	1.5689975	-0.0015113001	18.731361
1.8246565	1.5722191	0.010260507	18.727247
1.8308936	1.5709305	0.0085788192	18.69845
1.8293343	1.5760851	-0.013283106	18.723133
1.8293343	1.5805954	0.0094196629	18.735476
1.8262157	1.583817	-0.018328166	18.706676
1.8246565	1.5760851	0.020350626	18.677879
1.8308936	1.5744742	-0.0031929866	18.706676
1.827775	1.5718969	-0.010760576	18.714905
1.8230972	1.5747964	-0.010760576	18.73959
1.8230972	1.5667423	0.0026929164	18.710791
1.827775	1.5557888	0.007737976	18.694334
1.8199787	1.5528893	0.015305566	18.677879
