Fout	Lin	Lout	sono
1.8558419	0.64761162	-0.0031929866	18.723133
1.8558419	1.0048901	-0.014123949	18.735476
1.8574011	1.2252495	-0.014964793	18.747818
1.8527234	1.352826	0.0060562897	18.772501
1.8589604	1.4314338	0.01110135	18.731361
1.8558419	1.475248	-0.023373226	18.731361
1.8542826	1.5064979	0.0043746028	18.723133
1.862079	1.5177735	-0.00067045673	18.743702
1.8558419	1.5432245	-0.0065563596	18.760159
1.8574011	1.5551444	-0.014123949	18.75193
1.8511641	1.552245	-0.0073972028	18.747818
1.862079	1.5718969	0.048939295	18.756046
1.8542826	1.5764072	-0.01160142	18.743702
1.8558419	1.5735078	0.013623879	18.731361
1.8605196	1.5834948	-0.0057155164	18.735476
1.8589604	1.5889716	-0.012442263	18.756046
1.8527234	1.5847834	0.055666041	18.735476
1.8574011	1.5822061	-0.0065563596	18.75193
1.8651975	1.5689975	-0.0031929866	18.75193
1.8589604	1.5590104	0.0094196629	18.731361
1.8574011	1.5583661	0.0052154465	18.723133
1.8558419	1.5538558	0.036326651	18.710791
1.8574011	1.5538558	0.012783037	18.731361
1.862079	1.5673866	-0.00067045673	18.743702
1.8605196	1.5612656	-0.010760576	18.735476
1.862079	1.5767294	-0.017487323	18.756046
1.8605196	1.5809175	-0.0015113001	18.793072
1.8527234	1.5767294	-0.017487323	18.743702
1.8574011	1.5731856	-0.021691538	18.735476
1.8527234	1.5776958	0.017828096	18.735476
1.862079	1.5619099	0.016987253	18.73959
1.8589604	1.5709305	0.0010112298	18.756046
1.8574011	1.5644872	-0.026736598	18.719019
1.8574011	1.5699639	-0.024214068	18.764275
1.8511641	1.5631986	-0.010760576	18.743702
1.8574011	1.5718969	0.012783037	18.772501
1.8589604	1.5738299	0.0001703865	18.73959
1.8605196	1.5715748	0.01110135	18.73959
1.8589604	1.5631986	-0.020850696	18.747818
1.8574011	1.5567553	-0.036826719	18.690222
1.862079	1.5654536	-0.0048746732	18.735476
1.8605196	1.5731856	-0.0031929866	18.743702
1.8589604	1.5789845	0.0043746028	18.756046
1.8589604	1.5764072	-0.0031929866	18.723133
1.8589604	1.5744742	-0.0015113001	18.756046
1.8511641	1.5709305	-0.035985876	18.747818
1.8542826	1.5757629	-0.01664648	18.723133
1.8574011	1.5767294	0.0043746028	18.743702
1.862079	1.5664202	0.015305566	18.723133
1.8589604	1.5651315	-0.01664648	18.73959
1.8589604	1.5754408	-0.32607678	18.75193
1.8558419	1.5847834	-0.030099971	18.768387
1.8574011	1.5786624	0.0068971328	18.756046
1.8651975	1.5744742	-0.029259128	18.756046
1.8574011	1.5767294	0.0068971328	18.784843
1.862079	1.5718969	0.065756164	18.731361
