Fout	Lin	Lout	sono
0.800219	0.30805242	4.4801908	9.2197456
0.800219	0.50940394	4.4776683	9.2526579
0.79398197	0.64696729	4.4768276	9.2526579
0.79554123	0.73201823	4.475987	9.2691135
0.79710048	0.77003342	4.4785089	9.2526579
0.79865974	0.78549725	4.4801908	9.2074032
0.79086339	0.79580647	4.4776683	9.2732277
0.79086339	0.80418265	4.475987	9.2485437
0.79554123	0.81835783	4.4776683	9.2691135
0.80177832	0.81449187	4.4793501	9.2362013
0.79865974	0.82447892	4.4768276	9.2608852
0.78930414	0.8202908	4.4785089	9.2320871
0.79710048	0.84445304	4.4785089	9.2855692
0.79710048	0.83414382	4.4776683	9.227973
0.80177832	0.83639896	4.4776683	9.2691135
0.79865974	0.81255889	4.4785089	9.203289
0.800219	0.8141697	4.4801908	9.2526579
0.79710048	0.81127024	4.4793501	9.2320871
0.79398197	0.8264119	4.4785089	9.2773418
0.80177832	0.83833194	4.4793501	9.2773418
0.80177832	0.85025191	4.4785089	9.2691135
0.79710048	0.8486411	4.4776683	9.2444296
0.79554123	0.83092219	4.4768276	9.2567711
0.79710048	0.82061297	4.4776683	9.2362013
0.79865974	0.81706917	4.4768276	9.2197456
0.79554123	0.82254595	4.4776683	9.2567711
0.79865974	0.82190162	4.4785089	9.2362013
0.79398197	0.82673407	4.475987	9.2773418
0.800219	0.82931137	4.4776683	9.227973
0.79242265	0.82447892	4.4768276	9.2526579
0.79554123	0.82415676	4.4793501	9.2567711
0.79554123	0.81932431	4.4776683	9.2444296
0.79554123	0.81642485	4.4776683	9.2074032
0.79710048	0.81642485	4.4793501	9.203289
0.79865974	0.82319027	4.4793501	9.2526579
0.79242265	0.83511031	4.4785089	9.2855692
0.79398197	0.82705623	4.4768276	9.2567711
0.79398197	0.81481403	4.475987	9.2320871
0.800219	0.82544541	4.4785089	9.2526579
0.79865974	0.83027786	4.4785089	9.2362013
0.79710048	0.82544541	4.475987	9.2074032
0.79710048	0.81578052	4.4793501	9.2197456
0.79554123	0.82093513	4.4776683	9.2362013
0.79710048	0.82608974	4.4776683	9.2526579
0.79865974	0.80321616	4.4801908	9.2156315
0.79398197	0.80031675	4.4810319	9.2197456
0.79554123	0.79999459	4.4793501	9.2649994
0.80177832	0.81545836	4.4793501	9.2320871
0.79710048	0.81384754	4.4776683	9.2567711
0.79554123	0.81288105	4.4768276	9.227973
0.79242265	0.79967242	4.4785089	9.2362013
0.79242265	0.81932431	4.4751458	9.2444296
0.79710048	0.8054713	4.4768276	9.2197456
0.79710048	0.81127024	4.4801908	9.2362013
0.79865974	0.7990281	4.4793501	9.2362013
0.79398197	0.80675995	4.4776683	9.2362013
0.79710048	0.79741728	4.4801908	9.1950607
0.79865974	0.81320322	4.4776683	9.2156315
0.79554123	0.82608974	4.4793501	9.2896833
0.79242265	0.83156651	4.4776683	9.2608852
0.79710048	0.8421979	4.4768276	9.2444296
0.800219	0.82286811	4.4768276	9.2403154
0.79554123	0.82544541	4.4776683	9.2773418
0.79086339	0.81513619	4.475987	9.2362013
0.79865974	0.81223673	4.4768276	9.2362013
0.80177832	0.80450481	4.4776683	9.2320871
0.79554123	0.80579346	4.4785089	9.2444296
0.79554123	0.80869293	4.4776683	9.2362013
0.79865974	0.82415676	4.4768276	9.2649994
0.79554123	0.83317733	4.4793501	9.2444296
0.79710048	0.82834488	4.4768276	9.2567711
0.79865974	0.83124435	4.4768276	9.2362013
0.800219	0.81384754	4.4793501	9.2362013
0.80333757	0.82351243	4.4785089	9.2567711
0.79710048	0.83639896	4.4768276	9.2855692
0.79865974	0.83833194	4.475987	9.2444296
0.800219	0.81835783	4.4768276	9.2320871
0.79554123	0.80482697	4.4785089	9.2238598
0.800219	0.8177135	4.4768276	9.2567711
0.79710048	0.81578052	4.4751458	9.2320871
0.79865974	0.80675995	4.4801908	9.2115173
0.80177832	0.80675995	4.4785089	9.2567711
0.79710048	0.82125729	4.4793501	9.2526579
0.800219	0.81545836	4.4776683	9.2320871
0.79554123	0.80675995	4.4776683	9.2403154
0.79242265	0.81449187	4.4768276	9.2567711
0.800219	0.81835783	4.4785089	9.2526579
0.800219	0.84284222	4.4785089	9.2649994
0.79242265	0.82737839	4.4785089	9.2074032
0.79710048	0.82802272	4.4785089	9.2526579
0.78930414	0.82576758	4.4785089	9.2567711
0.79554123	0.84090924	4.4793501	9.2691135
0.79865974	0.82286811	4.4793501	9.2362013
0.79710048	0.82544541	4.4768276	9.2444296
0.79554123	0.82576758	4.4776683	9.2732277
0.79865974	0.82802272	4.4768276	9.2403154
0.79554123	0.83092219	4.4776683	9.227973
0.79865974	0.81932431	4.4776683	9.2156315
0.800219	0.82608974	4.4801908	9.2444296
0.79242265	0.8115924	4.4793501	9.2320871
0.79865974	0.80998158	4.475987	9.2156315
0.79710048	0.81900215	4.4776683	9.2649994
0.79554123	0.82415676	4.475987	9.2444296
0.79710048	0.8202908	4.4793501	9.227973
0.79710048	0.81867999	4.4793501	9.2320871
0.79710048	0.83446598	4.4776683	9.2403154
0.79865974	0.8447752	4.4785089	9.2320871
0.79710048	0.83446598	4.4801908	9.2320871
0.79710048	0.82576758	4.4768276	9.2485437
0.800219	0.81545836	4.4793501	9.2362013
0.79398197	0.82834488	4.4776683	9.2732277
0.79554123	0.82834488	4.4785089	9.2403154
0.80177832	0.82834488	4.4768276	9.2403154
0.79554123	0.8421979	4.4776683	9.2855692
0.79865974	0.85444003	4.4776683	9.2526579
0.800219	0.85154057	4.4793501	9.2649994
0.79865974	0.8421979	4.475987	9.2526579
0.79554123	0.8421979	4.4785089	9.2732277
0.79710048	0.81545836	4.4793501	9.2320871
0.79865974	0.83092219	4.4793501	9.2773418
0.79865974	0.83800977	4.4793501	9.2444296
0.79554123	0.84380871	4.4785089	9.2403154
0.79865974	0.84090924	4.4776683	9.2444296
0.79086339	0.84928542	4.4785089	9.2855692
0.79242265	0.84960759	4.4768276	9.2485437
0.79554123	0.84348655	4.4768276	9.2444296
0.79710048	0.8386541	4.4768276	9.2732277
0.79865974	0.83897626	4.4793501	9.2773418
0.79710048	0.82770056	4.4801908	9.2238598
0.79398197	0.83124435	4.4785089	9.2403154
0.79242265	0.81320322	4.4785089	9.2074032
0.78930414	0.8141697	4.4785089	9.2855692
0.79554123	0.81223673	4.4776683	9.2156315
0.79086339	0.81288105	4.4768276	9.2320871
0.80177832	0.81449187	4.4768276	9.2362013
0.79398197	0.8177135	4.4785089	9.2485437
0.79398197	0.82866704	4.4776683	9.2732277
0.79398197	0.83639896	4.4776683	9.2403154
0.79865974	0.83768761	4.4776683	9.2320871
0.79242265	0.84090924	4.4793501	9.2691135
0.79865974	0.8421979	4.4768276	9.2362013
0.79398197	0.83221084	4.4785089	9.2567711
0.79710048	0.82608974	4.4776683	9.2197456
