Fout	Lin	Lout	sono
1.7326599	0.55579531	5.4261432	15.93794
1.7264228	0.88343471	5.4244618	15.95851
1.7295413	1.0699669	5.4236207	15.970852
1.7373377	1.1575953	5.4236207	15.942054
1.7264228	1.224283	5.4236207	15.946167
1.7248635	1.2690636	5.4236207	15.933826
1.7311007	1.2951589	5.4244618	15.983194
1.7264228	1.3070788	5.4261432	15.950282
1.7248635	1.3228649	5.4236207	15.95851
1.7326599	1.338973	5.4244618	15.962624
1.7311007	1.3421947	5.4244618	15.962624
1.7311007	1.3354292	5.4236207	15.954395
1.7342192	1.3425168	5.42278	15.946167
1.7264228	1.3412281	5.42278	15.954395
1.7326599	1.3666791	5.4244618	15.983194
1.7295413	1.3624909	5.4236207	15.950282
1.7311007	1.3418725	5.4236207	15.925598
1.7295413	1.3470271	5.4236207	15.966738
1.7295413	1.3347849	5.4219394	15.966738
1.727982	1.3360735	5.4244618	15.95851
1.7264228	1.3309189	5.4236207	15.970852
1.7326599	1.3276973	5.4244618	15.921483
1.7248635	1.3331741	5.4244618	15.950282
1.727982	1.3534703	5.42278	15.970852
1.7264228	1.3563699	5.4236207	15.983194
1.7311007	1.3441277	5.4244618	15.954395
1.7264228	1.3618466	5.4244618	15.983194
1.7248635	1.3634574	5.4244618	15.954395
1.7311007	1.3570142	5.4253025	15.933826
1.727982	1.3612022	5.4236207	15.983194
1.7311007	1.3711894	5.4236207	15.970852
1.727982	1.3689342	5.4244618	15.946167
1.7264228	1.3686121	5.42278	15.970852
1.7373377	1.3689342	5.4236207	15.974966
1.727982	1.3515373	5.4236207	15.95851
1.7295413	1.3512152	5.4244618	15.954395
1.7311007	1.3544369	5.4236207	15.983194
1.7311007	1.3544369	5.4219394	15.966738
1.7264228	1.3563699	5.4253025	15.954395
1.727982	1.3470271	5.4244618	15.950282
1.7311007	1.3653904	5.4236207	15.942054
1.7295413	1.3518596	5.4236207	15.970852
1.7295413	1.3592693	5.4244618	15.995536
1.727982	1.3560476	5.4236207	15.954395
1.7311007	1.346705	5.4244618	15.933826
1.7311007	1.3663568	5.4253025	15.95851
1.7264228	1.3592693	5.42278	15.95851
1.727982	1.3679677	5.4236207	15.983194
1.7295413	1.3686121	5.4253025	15.966738
1.7311007	1.3728001	5.4244618	15.95851
1.7248635	1.3657125	5.4253025	15.933826
1.7248635	1.3544369	5.4236207	15.954395
1.7264228	1.3470271	5.4244618	15.95851
1.7373377	1.3344628	5.4244618	15.950282
1.7295413	1.3289859	5.4236207	15.95851
1.7326599	1.3160994	5.4236207	15.95851
1.7295413	1.3289859	5.4219394	15.942054
1.727982	1.3383287	5.42278	15.93794
1.7311007	1.3525039	5.4236207	15.95851
1.727982	1.3631352	5.4253025	15.966738
1.7295413	1.3679677	5.4253025	15.995536
1.7311007	1.3692564	5.4244618	15.93794
