Fout	Lin	Lout	sono
1.3568769	0.33640268	-0.041030932	8.8659401
1.3584361	0.52486771	0.029599901	8.8823957
1.3631139	0.62538242	0.0010112298	8.8494844
1.3615546	0.68755978	-0.013283106	8.8741684
1.3506397	0.73556203	-0.012442263	8.8618259
1.3599954	0.75682479	-0.028418286	8.8823957
1.3537583	0.76777828	0.007737976	8.8741684
1.3584361	0.77679884	0.076687127	8.8535976
1.3568769	0.77937615	0.0043746028	8.8618259
1.3537583	0.7780875	0.027077371	8.8700542
1.3599954	0.78936321	-0.024214068	8.8782825
1.369351	0.79419565	-0.020850696	8.8700542
1.3537583	0.81191456	0.012783037	8.915308
1.3631139	0.80257189	0.0094196629	8.8865099
1.3599954	0.79999459	0.027077371	8.8782825
1.3568769	0.8016054	-0.0099197328	8.8741684
1.3521991	0.79935026	0.010260507	8.8700542
1.3506397	0.80386049	0.020350626	8.8782825
1.3537583	0.80321616	-0.00067045673	8.890624
1.3521991	0.80257189	0.0035337596	8.890624
1.3599954	0.81191456	-0.031781659	8.9070807
1.3568769	0.79999459	0.0068971328	8.8535976
1.3553176	0.78710806	-0.01160142	8.8700542
1.3568769	0.79419565	0.0001703865	8.8659401
1.3521991	0.79516214	-0.022532383	8.8577118
1.3521991	0.79194051	-0.0073972028	8.8412561
1.3553176	0.79645079	-0.017487323	8.8700542
1.3568769	0.80192757	0.066597007	8.8823957
1.3599954	0.79645079	-0.0057155164	8.8659401
1.3599954	0.80096108	-0.0073972028	8.8782825
1.3599954	0.80224973	-0.015805636	8.8700542
1.3584361	0.81127024	0.0010112298	8.9029665
1.3584361	0.81191456	-0.025895756	8.8577118
1.3615546	0.80386049	0.0052154465	8.8453703
1.3537583	0.79709512	0.0085788192	8.8453703
1.3553176	0.80611563	0.0068971328	8.8823957
1.3584361	0.80611563	0.0085788192	8.8865099
1.3568769	0.79870594	-0.020009853	8.8577118
1.3521991	0.7842086	0.011942193	8.8412561
1.3506397	0.79161835	-0.0065563596	8.8700542
1.3599954	0.7867859	0.038008336	8.8659401
1.3599954	0.792907	0.01614641	8.8659401
1.3599954	0.7842086	-0.0048746732	8.8535976
1.3599954	0.78839672	-0.017487323	8.8782825
1.3584361	0.80063891	-0.014123949	8.8947382
1.3631139	0.80740428	-0.2251756	8.8823957
1.3599954	0.79806161	-0.01160142	8.8453703
1.3506397	0.80933726	-0.012442263	8.9070807
1.3521991	0.81642485	0.007737976	8.9111948
1.3599954	0.8016054	-0.026736598	8.8412561
1.3537583	0.80869293	-0.0057155164	8.890624
1.3553176	0.80096108	-0.0065563596	8.8618259
1.3553176	0.80128324	-0.00067045673	8.8947382
1.3553176	0.80321616	0.093503997	8.890624
1.3553176	0.80031675	-0.025054913	8.8782825
1.3553176	0.80031675	-0.025895756	8.8823957
1.3568769	0.80514914	-0.021691538	8.8741684
1.3568769	0.80096108	0.018668938	8.8700542
1.3568769	0.78646374	0.12797858	8.8289137
1.3599954	0.78936321	-0.00067045673	8.8577118
1.3521991	0.79161835	-0.0099197328	8.8659401
1.3568769	0.80096108	0.10359412	8.8823957
1.3553176	0.79419565	-0.017487323	8.8453703
1.3584361	0.79161835	-0.26553607	8.8494844
1.3568769	0.79129618	-0.0082380464	8.8577118
1.3568769	0.81255889	-0.0090788892	8.9235363
1.3537583	0.81127024	-0.014964793	8.8741684
1.3521991	0.80128324	0.013623879	8.8618259
1.3599954	0.79322916	0.0035337596	8.8577118
1.3553176	0.80192757	0.01614641	8.9194221
1.3521991	0.8016054	-0.0040338296	8.8782825
1.3584361	0.80579346	0.15993062	8.890624
1.3584361	0.79580647	-0.036826719	8.8618259
1.3553176	0.80450481	-0.014964793	8.890624
1.3537583	0.79387349	0.11957014	8.8659401
1.3599954	0.78581941	-0.0040338296	8.8700542
1.3599954	0.79194051	-0.025895756	8.890624
1.3537583	0.78839672	-0.017487323	8.8659401
1.3568769	0.79387349	0.0068971328	8.8865099
1.3599954	0.80514914	-0.013283106	8.9029665
1.3615546	0.81384754	-0.0099197328	8.8741684
1.3537583	0.80933726	0.0085788192	8.8782825
1.3521991	0.82866704	-0.018328166	8.9441061
1.3584361	0.81706917	-0.023373226	8.8535976
1.3599954	0.802894	0.010260507	8.8494844
1.3521991	0.80063891	-0.024214068	8.8782825
1.3537583	0.802894	-0.01916901	8.915308
1.3553176	0.81062591	0.015305566	8.890624
1.3568769	0.79773945	0.0035337596	8.8535976
1.3568769	0.80063891	-0.014964793	8.8577118
1.3475212	0.79999459	0.01110135	8.8741684
1.3584361	0.78710806	0.0060562897	8.837142
1.3599954	0.78775239	0.0026929164	8.8741684
1.3599954	0.79419565	-0.017487323	8.8865099
1.3631139	0.80128324	-0.028418286	8.8741684
