Fout	Lin	Lout	sono
1.1323426	0.29838753	-0.0040338296	8.2529516
1.1214277	0.4736439	-0.010760576	8.2282677
1.1307833	0.569004	0.0094196629	8.2488375
1.1261054	0.63472515	-0.013283106	8.2406092
1.1167499	0.68401599	0.0026929164	8.2611799
1.1214277	0.71462148	0.015305566	8.2488375
1.1261054	0.73330688	-0.023373226	8.2488375
1.1292239	0.7410388	0.0060562897	8.2447233
1.1136314	0.75231451	0.01614641	8.3105478
1.1136314	0.75456965	-0.0073972028	8.2817497
1.1151906	0.75489181	-0.0065563596	8.2570658
1.1229869	0.76777828	-0.010760576	8.2611799
1.1370203	0.75456965	0.007737976	8.2406092
1.1229869	0.7623015	-0.010760576	8.2694073
1.1183091	0.76165718	0.0060562897	8.236495
1.1292239	0.7623015	0.16077146	8.2488375
1.1214277	0.76552314	0.0068971328	8.2982054
1.1354611	0.75811344	-0.024214068	8.2529516
1.1136314	0.75714695	-0.0090788892	8.2776356
1.1183091	0.75392532	0.0010112298	8.236495
1.1307833	0.74522692	0.096867368	8.2447233
1.1198685	0.74071664	0.030440746	8.2406092
1.1261054	0.73137391	-0.014123949	8.236495
1.1229869	0.75295883	0.0043746028	8.2858639
1.1323426	0.74297178	0.0026929164	8.2570658
1.1276647	0.74071664	0.021191468	8.2159252
1.1229869	0.74200529	0.015305566	8.2118111
1.1323426	0.73008525	0.007737976	8.1994696
1.1307833	0.74071664	0.059870262	8.2735214
1.1245462	0.75875777	-0.022532383	8.2652931
1.1214277	0.75424749	0.016987253	8.2406092
1.1183091	0.75618047	0.0060562897	8.2570658
1.1229869	0.74329394	-0.00067045673	8.2529516
1.1198685	0.73813933	0.13050111	8.2406092
1.1261054	0.73620635	-0.017487323	8.2694073
1.1292239	0.7471599	-0.020850696	8.2735214
1.1229869	0.74844855	0.049780142	8.2776356
1.1261054	0.74007231	-0.0048746732	8.2406092
1.1276647	0.74200529	0.010260507	8.2241535
1.1229869	0.74071664	-0.01664648	8.2323809
1.1198685	0.75102586	0.0001703865	8.2858639
1.1120721	0.75875777	0.026236527	8.2817497
1.1385796	0.74748206	0.0035337596	8.2447233
1.1073943	0.74393827	-0.013283106	8.2323809
1.1151906	0.75811344	-0.0065563596	8.2858639
1.1120721	0.76391232	0.0085788192	8.2447233
1.1245462	0.75392532	-0.0065563596	8.2076969
1.1245462	0.75650263	-0.027577441	8.2652931
1.1151906	0.75746912	0.010260507	8.289978
1.1214277	0.75650263	0.0018520731	8.2447233
1.1292239	0.75295883	-0.028418286	8.2529516
1.1214277	0.75038153	-0.0057155164	8.236495
1.1276647	0.74329394	-0.010760576	8.2529516
1.1261054	0.75231451	-0.01664648	8.2570658
1.1167499	0.7436161	-0.0023521434	8.2488375
1.1167499	0.75392532	0.01110135	8.2570658
1.1136314	0.75972426	-0.021691538	8.3064337
1.1198685	0.75972426	0.0026929164	8.2570658
1.1167499	0.75489181	-0.01160142	8.2447233
1.1198685	0.74683774	-0.13016032	8.2282677
1.1151906	0.74748206	0.026236527	8.2776356
1.1245462	0.75682479	-0.018328166	8.2570658
1.1307833	0.75038153	0.0001703865	8.2241535
1.1245462	0.76004636	0.0094196629	8.2488375
1.1245462	0.75714695	-0.0040338296	8.2447233
1.1183091	0.75746912	-0.0090788892	8.2447233
1.1089536	0.75038153	0.026236527	8.2570658
1.1214277	0.74490476	0.037167493	8.2652931
1.1136314	0.75070369	0.016987253	8.2776356
1.1214277	0.74458259	0.0001703865	8.2735214
1.1339018	0.7436161	-0.025054913	8.2529516
1.1323426	0.73072958	0.0085788192	8.2323809
1.1261054	0.73846149	0.10863917	8.2776356
1.1292239	0.7323404	-0.0040338296	8.2282677
1.1323426	0.73813933	-0.0099197328	8.2488375
1.1198685	0.74812639	0.15152219	8.2488375
1.1245462	0.75456965	0.017828096	8.2570658
1.1323426	0.76004636	-0.020850696	8.2652931
1.1323426	0.75779128	-0.01160142	8.2323809
1.1276647	0.74909288	0.034644961	8.2241535
1.1276647	0.75392532	0.0068971328	8.2776356
1.1214277	0.75714695	-0.0082380464	8.2611799
1.1354611	0.75070369	-0.028418286	8.2488375
1.1229869	0.74651557	-0.0015113001	8.2529516
1.1276647	0.73942798	-0.021691538	8.2323809
1.1261054	0.73975015	0.12545605	8.2529516
1.1323426	0.73266256	0.010260507	8.2529516
1.1229869	0.74200529	0.018668938	8.2406092
1.1229869	0.74812639	-0.0031929866	8.2529516
1.1229869	0.75489181	0.023713998	8.2694073
1.1167499	0.75553614	0.01614641	8.236495
1.1261054	0.74651557	-0.00067045673	8.2282677
1.1229869	0.76133502	-0.017487323	8.2694073
1.1167499	0.76423448	0.011942193	8.2776356
1.1151906	0.75360316	0.0010112298	8.2652931
1.1307833	0.74426043	0.0026929164	8.2529516
1.1198685	0.74651557	-0.0065563596	8.2200394
1.1214277	0.76197934	-0.0040338296	8.2817497
1.1292239	0.75972426	-0.010760576	8.2447233
1.1229869	0.77035558	-0.0040338296	8.2776356
1.1120721	0.76133502	-0.029259128	8.2735214
1.1261054	0.75779128	-0.096526586	8.2694073
1.1214277	0.75005937	-0.0057155164	8.2488375
1.1120721	0.74522692	-0.0048746732	8.2694073
1.1307833	0.73781717	-0.015805636	8.2159252
1.1261054	0.74426043	-0.018328166	8.2611799
1.1136314	0.7436161	0.049780142	8.2735214
1.1292239	0.75070369	-0.0099197328	8.2611799
1.1245462	0.75263667	0.0001703865	8.236495
1.1261054	0.74619341	0.038008336	8.2241535
1.1198685	0.75360316	0.01110135	8.2488375
1.1307833	0.74941504	-0.012442263	8.236495
1.1354611	0.75295883	-0.0073972028	8.2694073
1.1292239	0.76391232	-0.0057155164	8.2529516
1.1370203	0.74490476	-0.0082380464	8.2159252
1.1198685	0.74909288	-0.01160142	8.2694073
1.1214277	0.74039447	0.11536592	8.2447233
1.1276647	0.73459554	-0.028418286	8.2529516
1.1276647	0.73072958	0.017828096	8.2447233
1.1261054	0.73813933	0.0010112298	8.2652931
1.1292239	0.72654146	-0.012442263	8.2323809
1.1261054	0.73620635	-0.0023521434	8.2447233
1.1261054	0.7323404	-0.01160142	8.2323809
1.1323426	0.73008525	-0.021691538	8.2282677
1.1198685	0.73781717	-0.014964793	8.2529516
1.1323426	0.74619341	-0.0048746732	8.2776356
1.1214277	0.74168313	0.0068971328	8.2447233
1.1073943	0.74554908	0.01110135	8.2611799
1.1198685	0.7558583	0.0060562897	8.2611799
1.1198685	0.75070369	0.014464723	8.2611799
1.1183091	0.74393827	0.017828096	8.2200394
1.1229869	0.74329394	-0.024214068	8.2406092
1.1292239	0.74264961	0.020350626	8.2447233
1.1167499	0.74264961	-0.01160142	8.2570658
1.1323426	0.7410388	0.010260507	8.2529516
1.1198685	0.75038153	0.0043746028	8.2940912
1.1198685	0.75295883	-0.0073972028	8.2652931
1.1198685	0.74522692	0.014464723	8.2488375
1.1261054	0.7349177	-0.0023521434	8.2447233
1.1261054	0.73846149	-0.0099197328	8.2200394
1.1276647	0.73523986	-0.023373226	8.2159252
1.1183091	0.74393827	0.0010112298	8.2529516
1.1370203	0.73910582	0.026236527	8.2282677
1.1292239	0.73942798	-0.0048746732	8.236495
1.1214277	0.75134802	-0.022532383	8.2529516
1.1105129	0.75134802	0.01110135	8.2488375
1.1214277	0.76423448	-0.0090788892	8.2488375
